ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-01-02,456.6073059116141,443.71874258546643,465.1755807011143,456.6073059116141,456.6073059116141,-2.2250487824962577,-2.2250487824962577,-2.2250487824962577,-2.2250487824962577,-2.2250487824962577,-2.2250487824962577,0.0,0.0,0.0,454.3822571291179
2025-01-03,456.04991142003263,443.9967519942278,466.6827265082265,456.04991142003263,456.04991142003263,-0.7265034817184028,-0.7265034817184028,-0.7265034817184028,-0.7265034817184028,-0.7265034817184028,-0.7265034817184028,0.0,0.0,0.0,455.32340793831423
2025-01-06,454.3777279452881,441.10076747105984,463.4635919817379,454.3777279452881,454.3777279452881,-1.6053414442521057,-1.6053414442521057,-1.6053414442521057,-1.6053414442521057,-1.6053414442521057,-1.6053414442521057,0.0,0.0,0.0,452.77238650103595
2025-01-07,453.8203334537066,440.4713338276006,462.8030338514224,453.8203334537066,453.8203334537066,-2.389118141117215,-2.389118141117215,-2.389118141117215,-2.389118141117215,-2.389118141117215,-2.389118141117215,0.0,0.0,0.0,451.4312153125894
2025-01-08,453.26293896212513,439.8548220241138,462.0497299054636,453.26293896212513,453.26293896212513,-2.177900276658144,-2.177900276658144,-2.177900276658144,-2.177900276658144,-2.177900276658144,-2.177900276658144,0.0,0.0,0.0,451.085038685467
2025-01-09,452.7055444705436,438.3280503727132,461.90201918616197,452.7055444705436,452.7055444705436,-2.2250487824957035,-2.2250487824957035,-2.2250487824957035,-2.2250487824957035,-2.2250487824957035,-2.2250487824957035,0.0,0.0,0.0,450.4804956880479
2025-01-10,452.1481499789621,440.35805148579334,462.345033873074,452.1481499789621,452.1481499789621,-0.726503481708626,-0.726503481708626,-0.726503481708626,-0.726503481708626,-0.726503481708626,-0.726503481708626,0.0,0.0,0.0,451.4216464972535
2025-01-13,450.47596650421764,437.7835007214085,460.4047956724329,450.47596650421764,450.47596650421764,-1.605341444245419,-1.605341444245419,-1.605341444245419,-1.605341444245419,-1.605341444245419,-1.605341444245419,0.0,0.0,0.0,448.8706250599722
2025-01-14,449.91857201263616,436.63275962243915,459.4526091745468,449.91857201263616,449.91857201263616,-2.3891181411259947,-2.3891181411259947,-2.3891181411259947,-2.3891181411259947,-2.3891181411259947,-2.3891181411259947,0.0,0.0,0.0,447.52945387151016
2025-01-15,449.3611775210546,436.21384316500956,457.83203210174077,449.3611775210546,449.3611775210546,-2.17790027666261,-2.17790027666261,-2.17790027666261,-2.17790027666261,-2.17790027666261,-2.17790027666261,0.0,0.0,0.0,447.183277244392
2025-01-16,448.8037830294731,435.21410338497236,458.08322302170933,448.8037830294731,448.8037830294731,-2.225048782503509,-2.225048782503509,-2.225048782503509,-2.225048782503509,-2.225048782503509,-2.225048782503509,0.0,0.0,0.0,446.5787342469696
2025-01-17,448.2463885378916,436.5010276971309,458.14290139723215,448.2463885378916,448.2463885378916,-0.7265034817105658,-0.7265034817105658,-0.7265034817105658,-0.7265034817105658,-0.7265034817105658,-0.7265034817105658,0.0,0.0,0.0,447.51988505618107
2025-01-20,446.57420506314713,433.36234108889033,456.2356279980925,446.57420506314713,446.57420506314713,-1.6053414442405802,-1.6053414442405802,-1.6053414442405802,-1.6053414442405802,-1.6053414442405802,-1.6053414442405802,0.0,0.0,0.0,444.96886361890654
2025-01-21,446.0168105715656,432.3557508021392,454.7091367642339,446.0168105715656,446.0168105715656,-2.3891181411347757,-2.3891181411347757,-2.3891181411347757,-2.3891181411347757,-2.3891181411347757,-2.3891181411347757,0.0,0.0,0.0,443.62769243043084
2025-01-22,445.4594160799841,431.91253351623686,453.74358971922595,445.4594160799841,445.4594160799841,-2.177900276653757,-2.177900276653757,-2.177900276653757,-2.177900276653757,-2.177900276653757,-2.177900276653757,0.0,0.0,0.0,443.28151580333036
2025-01-23,444.90202158840265,432.1275742753593,454.3257050594219,444.90202158840265,444.90202158840265,-2.225048782500671,-2.225048782500671,-2.225048782500671,-2.225048782500671,-2.225048782500671,-2.225048782500671,0.0,0.0,0.0,442.676972805902
2025-01-24,444.34462709682117,431.51579436350335,453.88434259693673,444.34462709682117,444.34462709682117,-0.7265034817007887,-0.7265034817007887,-0.7265034817007887,-0.7265034817007887,-0.7265034817007887,-0.7265034817007887,0.0,0.0,0.0,443.6181236151204
2025-01-27,442.6724436220767,430.8503177566838,452.34081653949283,442.6724436220767,442.6724436220767,-1.605341444233894,-1.605341444233894,-1.605341444233894,-1.605341444233894,-1.605341444233894,-1.605341444233894,0.0,0.0,0.0,441.0671021778428
2025-01-28,442.1150491304952,428.44655442059843,451.2595834876428,442.1150491304952,442.1150491304952,-2.389118141116842,-2.389118141116842,-2.389118141116842,-2.389118141116842,-2.389118141116842,-2.389118141116842,0.0,0.0,0.0,439.72593098937836
2025-01-29,441.5576546389137,427.60960184362307,450.1119902515138,441.5576546389137,441.5576546389137,-2.177900276671541,-2.177900276671541,-2.177900276671541,-2.177900276671541,-2.177900276671541,-2.177900276671541,0.0,0.0,0.0,439.3797543622421
2025-01-30,441.00026014733214,428.2952109122656,450.00545016946575,441.00026014733214,441.00026014733214,-2.2250487824978338,-2.2250487824978338,-2.2250487824978338,-2.2250487824978338,-2.2250487824978338,-2.2250487824978338,0.0,0.0,0.0,438.7752113648343
2025-01-31,440.44286565575067,428.8492656614157,450.69615175645106,440.44286565575067,440.44286565575067,-0.7265034817257959,-0.7265034817257959,-0.7265034817257959,-0.7265034817257959,-0.7265034817257959,-0.7265034817257959,0.0,0.0,0.0,439.7163621740249
2025-02-01,439.8854711641692,436.8444624001963,459.29117402224506,439.8854711641692,439.8854711641692,8.163558175876016,8.163558175876016,8.163558175876016,8.163558175876016,8.163558175876016,8.163558175876016,0.0,0.0,0.0,448.0490293400452
2025-02-03,438.7706821810062,425.96218821789085,448.4721406268416,438.7706821810062,438.7706821810062,-1.6053414442379574,-1.6053414442379574,-1.6053414442379574,-1.6053414442379574,-1.6053414442379574,-1.6053414442379574,0.0,0.0,0.0,437.1653407367682
2025-02-04,438.21328768942465,422.8366880191664,446.5457492814851,438.21328768942465,438.21328768942465,-2.389118141134082,-2.389118141134082,-2.389118141134082,-2.389118141134082,-2.389118141134082,-2.389118141134082,0.0,0.0,0.0,435.82416954829057
2025-02-05,437.65589319784317,424.09546986879735,447.1455864711652,437.65589319784317,437.65589319784317,-2.177900276654792,-2.177900276654792,-2.177900276654792,-2.177900276654792,-2.177900276654792,-2.177900276654792,0.0,0.0,0.0,435.4779929211884
2025-02-06,437.09849870626175,422.9546835520484,446.4580432023326,437.09849870626175,437.09849870626175,-2.2250487824949974,-2.2250487824949974,-2.2250487824949974,-2.2250487824949974,-2.2250487824949974,-2.2250487824949974,0.0,0.0,0.0,434.87344992376677
2025-02-07,436.5411042146802,424.58844629673337,446.89476751812185,436.5411042146802,436.5411042146802,-0.7265034817160192,-0.7265034817160192,-0.7265034817160192,-0.7265034817160192,-0.7265034817160192,-0.7265034817160192,0.0,0.0,0.0,435.8146007329642
2025-02-10,434.8689207399357,422.50708853266997,444.52464692867085,434.8689207399357,434.8689207399357,-1.6053414442420209,-1.6053414442420209,-1.6053414442420209,-1.6053414442420209,-1.6053414442420209,-1.6053414442420209,0.0,0.0,0.0,433.26357929569366
2025-02-11,434.31152624835426,421.1683984531566,443.02413685990774,434.31152624835426,434.31152624835426,-2.389118141116148,-2.389118141116148,-2.389118141116148,-2.389118141116148,-2.389118141116148,-2.389118141116148,0.0,0.0,0.0,431.9224081072381
2025-02-12,433.7541317567727,419.83389644848353,442.67308680439476,433.7541317567727,433.7541317567727,-2.177900276659258,-2.177900276659258,-2.177900276659258,-2.177900276659258,-2.177900276659258,-2.177900276659258,0.0,0.0,0.0,431.57623148011345
2025-02-13,433.1967372651912,420.30387286751994,441.66335945081437,433.1967372651912,433.1967372651912,-2.2250487825028022,-2.2250487825028022,-2.2250487825028022,-2.2250487825028022,-2.2250487825028022,-2.2250487825028022,0.0,0.0,0.0,430.97168848268836
2025-02-14,432.63934277360966,421.06151903124953,442.7265237279778,432.63934277360966,432.63934277360966,-0.726503481712101,-0.726503481712101,-0.726503481712101,-0.726503481712101,-0.726503481712101,-0.726503481712101,0.0,0.0,0.0,431.91283929189757
2025-02-15,432.08194828202824,429.96234250978523,451.43386030693813,432.08194828202824,432.08194828202824,8.163558175878004,8.163558175878004,8.163558175878004,8.163558175878004,8.163558175878004,8.163558175878004,0.0,0.0,0.0,440.24550645790623
2025-02-16,431.52455379044676,421.946186873362,444.4405436412275,431.52455379044676,431.52455379044676,0.9603539503723545,0.9603539503723545,0.9603539503723545,0.9603539503723545,0.9603539503723545,0.9603539503723545,0.0,0.0,0.0,432.4849077408191
2025-02-17,430.9671592988652,417.69018628281026,440.63038977950816,430.9671592988652,430.9734522153338,-1.6053414442460847,-1.6053414442460847,-1.6053414442460847,-1.6053414442460847,-1.6053414442460847,-1.6053414442460847,0.0,0.0,0.0,429.3618178546191
2025-02-18,430.4097648072837,416.772175642394,439.62296143001004,430.37094616533756,430.50648719795424,-2.3891181411249285,-2.3891181411249285,-2.3891181411249285,-2.3891181411249285,-2.3891181411249285,-2.3891181411249285,0.0,0.0,0.0,428.02064666615877
2025-02-19,429.8523703157022,417.02741169411996,439.7828608487308,429.7539899388125,430.035936379439,-2.1779002766504036,-2.1779002766504036,-2.1779002766504036,-2.1779002766504036,-2.1779002766504036,-2.1779002766504036,0.0,0.0,0.0,427.6744700390518
2025-02-20,429.29497582412074,416.05998396527104,438.1364406268844,429.09785111014884,429.5991273025431,-2.2250487824893224,-2.2250487824893224,-2.2250487824893224,-2.2250487824893224,-2.2250487824893224,-2.2250487824893224,0.0,0.0,0.0,427.06992704163144
2025-02-21,428.73758133253926,417.01441564108535,439.0896294832433,428.4286543556628,429.23358836140403,-0.726503481742967,-0.726503481742967,-0.726503481742967,-0.726503481742967,-0.726503481742967,-0.726503481742967,0.0,0.0,0.0,428.0110778507963
2025-02-22,428.18018684095773,425.8761567438131,447.9387043742849,427.7152547813937,428.84976209645134,8.163558175878824,8.163558175878824,8.163558175878824,8.163558175878824,8.163558175878824,8.163558175878824,0.0,0.0,0.0,436.3437450168366
2025-02-23,427.6227923493762,417.9229277418639,440.1836797733531,427.0078960853879,428.46731342351035,0.960353950368643,0.960353950368643,0.960353950368643,0.960353950368643,0.960353950368643,0.960353950368643,0.0,0.0,0.0,428.58314629974484
2025-02-24,427.06539785779466,413.8698592286779,436.4392628818769,426.30041159857063,428.1291284684416,-1.6053414442393983,-1.6053414442393983,-1.6053414442393983,-1.6053414442393983,-1.6053414442393983,-1.6053414442393983,0.0,0.0,0.0,425.46005641355526
2025-02-25,426.5080033662133,413.1421168605887,435.89047680138054,425.59419897597576,427.79824750059544,-2.3891181411203513,-2.3891181411203513,-2.3891181411203513,-2.3891181411203513,-2.3891181411203513,-2.3891181411203513,0.0,0.0,0.0,424.1188852250929
2025-02-26,425.95060887463177,411.64671684131645,435.00424501365353,424.8595694843949,427.4463846700784,-2.177900276641551,-2.177900276641551,-2.177900276641551,-2.177900276641551,-2.177900276641551,-2.177900276641551,0.0,0.0,0.0,423.77270859799023
2025-02-27,425.39321438305024,412.9781365432867,435.4005491370631,423.9655583831648,427.04035990285877,-2.225048782499411,-2.225048782499411,-2.225048782499411,-2.225048782499411,-2.225048782499411,-2.225048782499411,0.0,0.0,0.0,423.1681656005508
2025-02-28,424.8358198914687,412.6213234297433,436.0572509763432,423.2178854139535,426.6870931592726,-0.7265034817390478,-0.7265034817390478,-0.7265034817390478,-0.7265034817390478,-0.7265034817390478,-0.7265034817390478,0.0,0.0,0.0,424.1093164097297
2025-03-01,424.2784253998872,420.8113890957169,444.18426499823653,422.4445155253448,426.2955375418222,8.163558175879817,8.163558175879817,8.163558175879817,8.163558175879817,8.163558175879817,8.163558175879817,0.0,0.0,0.0,432.44198357576704
2025-03-02,423.72103090830575,413.04846567022423,435.5032202390224,421.677759388602,425.99951309961796,0.9603539503589185,0.9603539503589185,0.9603539503589185,0.9603539503589185,0.9603539503589185,0.9603539503589185,0.0,0.0,0.0,424.68138485866467
2025-03-03,423.1636364167243,409.75441696416163,433.31590670820304,420.89710355523107,425.679103056599,-1.6053414442453093,-1.6053414442453093,-1.6053414442453093,-1.6053414442453093,-1.6053414442453093,-1.6053414442453093,0.0,0.0,0.0,421.55829497247896
2025-03-04,422.60624192514274,408.2074374096824,432.8211095574659,420.0821390500624,425.36658756802206,-2.389118141124234,-2.389118141124234,-2.389118141124234,-2.389118141124234,-2.389118141124234,-2.389118141124234,0.0,0.0,0.0,420.2171237840185
2025-03-05,422.0488474335612,407.4981408927367,432.1441270990051,419.25823305303385,425.0644199452402,-2.1779002766593347,-2.1779002766593347,-2.1779002766593347,-2.1779002766593347,-2.1779002766593347,-2.1779002766593347,0.0,0.0,0.0,419.8709471569019
2025-03-06,421.49145294197973,407.91746533010144,430.7271464501473,418.4635595489731,424.7186671452293,-2.225048782496574,-2.225048782496574,-2.225048782496574,-2.225048782496574,-2.225048782496574,-2.225048782496574,0.0,0.0,0.0,419.26640415948316
2025-03-07,420.9340584503983,409.2109788982365,431.4188730183263,417.55585788595704,424.43371704237535,-0.7265034817292708,-0.7265034817292708,-0.7265034817292708,-0.7265034817292708,-0.7265034817292708,-0.7265034817292708,0.0,0.0,0.0,420.20755496866906
2025-03-08,420.3766639588168,416.62983931019664,440.34920910913723,416.60705360315416,424.2164795140328,8.163558175880725,8.163558175880725,8.163558175880725,8.163558175880725,8.163558175880725,8.163558175880725,0.0,0.0,0.0,428.5402221346975
2025-03-09,419.81926946723524,408.65957144390137,432.66086767010836,415.73349549186594,424.06280208518,0.9603539503491936,0.9603539503491936,0.9603539503491936,0.9603539503491936,0.9603539503491936,0.9603539503491936,0.0,0.0,0.0,420.77962341758445
2025-03-10,419.2618749756537,405.2562152785211,429.53130546313116,414.9548030231483,423.88454451398246,-1.6053414442386231,-1.6053414442386231,-1.6053414442386231,-1.6053414442386231,-1.6053414442386231,-1.6053414442386231,0.0,0.0,0.0,417.6565335314151
2025-03-11,418.7044804840723,404.2466085087495,428.8355681935062,414.1365908834968,423.5711225768537,-2.3891181411196585,-2.3891181411196585,-2.3891181411196585,-2.3891181411196585,-2.3891181411196585,-2.3891181411196585,0.0,0.0,0.0,416.31536234295265
2025-03-12,418.14708599249076,402.97879064168507,428.2803096246498,413.2580138522417,423.363957225748,-2.1779002766504822,-2.1779002766504822,-2.1779002766504822,-2.1779002766504822,-2.1779002766504822,-2.1779002766504822,0.0,0.0,0.0,415.9691857158403
2025-03-13,417.5896915009093,403.23595067005357,428.38909316015213,412.48675645048286,423.1436169145598,-2.2250487825043788,-2.2250487825043788,-2.2250487825043788,-2.2250487825043788,-2.2250487825043788,-2.2250487825043788,0.0,0.0,0.0,415.3646427184049
2025-03-14,417.03229700932775,402.73054965365856,428.9198095300089,411.6062450334908,422.9581761983788,-0.7265034817253522,-0.7265034817253522,-0.7265034817253522,-0.7265034817253522,-0.7265034817253522,-0.7265034817253522,0.0,0.0,0.0,416.3057935276024
2025-03-15,416.4749025177462,411.8226059293035,437.7077715015228,410.6697191519129,422.82920329259593,8.163558175876526,8.163558175876526,8.163558175876526,8.163558175876526,8.163558175876526,8.163558175876526,0.0,0.0,0.0,424.63846069362273
2025-03-16,415.91750802616474,404.1735915649171,430.60389240899593,409.88833051730893,422.6480310264132,0.9603539503514958,0.9603539503514958,0.9603539503514958,0.9603539503514958,0.9603539503514958,0.9603539503514958,0.0,0.0,0.0,416.8778619765162
